"","loglikelihood","lambda0","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","lambda8","lambda9","lambda10","lambda11","mu0","mu1","mu2","mu3","mu4","mu5","mu6","mu7","mu8","mu9","mu10","mu11","negloglikelihood","deltalnl","netdiv0","netdiv1","netdiv2","netdiv3","netdiv4","netdiv5","netdiv6","netdiv7","netdiv8","netdiv9","netdiv10","netdiv11","turnover0","turnover1","turnover2","turnover3","turnover4","turnover5","turnover6","turnover7","turnover8","turnover9","turnover10","turnover11","ef0","ef1","ef2","ef3","ef4","ef5","ef6","ef7","ef8","ef9","ef10","ef11"
"1",-2590290.84280034,0.248644885116264,0.207842960296547,0.167194545815327,0.147821481777175,0.160372344935477,0.366483335142873,1.11788582677077e-06,0.0483889952585018,0.0594717847717023,0.023256209299661,0.0551461456455941,1.39997027459167e-23,0.0692285631115444,0.0338738048441173,0,0.0902625204765245,0,0.0134806458177957,0.169348192706507,6.36282464027513e-05,1.47786779289061e-06,0.000653949383882848,3.14961943283337e-22,0.000172867735146389,2590288.84280299,0,0.169600574617656,0.163136749440171,0.158426001723841,0.0284611247757606,0.149818992412881,0.237869645149907,-0.580135329258173,-0.0674651477852999,0.0329989434311653,-0.134358871006974,-0.158779597644403,-3.66438053825774,0.318151835057121,0.242134525115471,0.167194545815327,0.238084002253699,0.16037234493548,0.392144928126357,0.173239759150608,0.0569265735642758,0.0667792574046926,0.0348502484561481,0.0551461648297161,0.000172868452478153,0.277592470599822,0.162643135818037,0,0.610618425626296,0,0.0355584070062303,2.07691394620492,0.000213196463229701,7.88466384284653e-06,0.00488177832564223,1.54180353566155e-21,0.00291803367198529
"2",-2590288.84280299,0.250281212755836,0.234981524301606,0.213172073806743,0.217837098752469,0.242726364072905,0.698776495591825,0.291966832852597,0.661537575369497,0.549206072337894,0.584719107418019,0.86369951893582,3.32125069129363,0.0800345747741363,0.0716510547265817,0.0519948723097258,0.178852900080202,0.0852324991318628,0.423328606654557,0.733785375142755,0.485500245489036,0.392376105135724,0.619312711359954,0.908724757983303,5.87501624033741,2590290.84280034,1.99999734666198,0.180160633079387,0.174707766934641,0.174972426293912,0.0586345239639292,0.199503822690197,0.370933845098277,-0.159237413991063,0.322090893908165,0.293340566780025,0.184821512309501,0.360663447190833,0.234780261548572,0.329669724165928,0.306438858893334,0.264764769013404,0.393273630831428,0.326435912576904,1.12210510224638,1.0216539085647,1.13428743670044,0.929931109153354,1.16362482341375,1.70162189881969,8.36347160763816,0.320606192553939,0.305173665135065,0.2443713754401,0.839124253969367,0.356014324463294,0.634020626874849,240819.182203367,1.51097090350434,0.896435261637693,2.048462415282,1.32172267075986,2.46185156898298e+22
