# diversification rates over age (Cetacea_Steeman2009, fit & congruent)
Net diversification rates for previously fitted and congruent model, tree 'Cetacea_Steeman2009'
#
# age	r (fit)
1.1040340009009	0.0763946290402033
1.11435207567568	0.0763667211687848
1.12467015045045	0.0763388132973662
1.13498822522523	0.0763109054259476
1.1453063	0.0762829975545291
1.15561257731959	0.076431626536941
1.16591885463918	0.0765802555193529
1.17622513195876	0.0767288845017647
1.18653140927835	0.0768775134841766
1.19683768659794	0.0770261424665885
1.20714396391753	0.0771747714490004
1.21745024123711	0.0773234004314123
1.2277565185567	0.0774720294138242
1.23806279587629	0.0776206583962361
1.24836907319588	0.077769287378648
1.25867535051546	0.0779179163610599
1.26898162783505	0.0780665453434718
1.27928790515464	0.0782151743258837
1.28959418247423	0.0783638033082956
1.29990045979381	0.0785124322907075
1.3102067371134	0.0786610612731194
1.32051301443299	0.0788096902555313
1.33081929175258	0.0789583192379432
1.34112556907217	0.0791069482203551
1.35143184639175	0.079255577202767
1.36173812371134	0.0794042061851789
1.37204440103093	0.0795528351675908
1.38235067835052	0.0797014641500027
1.3926569556701	0.0798500931324146
1.40296323298969	0.0799987221148265
1.41326951030928	0.0801473510972384
1.42357578762887	0.0802959800796503
1.43388206494845	0.0804446090620622
1.44418834226804	0.080593238044474
1.45449461958763	0.080741867026886
1.46480089690722	0.0808904960092978
1.4751071742268	0.0810391249917097
1.48541345154639	0.0811877539741216
1.49571972886598	0.0813363829565335
1.50602600618557	0.0814850119389454
1.51633228350515	0.0816336409213573
1.52663856082474	0.0817822699037692
1.53694483814433	0.0819308988861811
1.54725111546392	0.082079527868593
1.55755739278351	0.0822281568510049
1.56786367010309	0.0823767858334168
1.57816994742268	0.0825254148158287
1.58847622474227	0.0826740437982406
1.59878250206186	0.0828226727806525
1.60908877938144	0.0829713017630644
1.61939505670103	0.0831199307454763
1.62970133402062	0.0832685597278882
1.64000761134021	0.0834171887103001
1.65031388865979	0.083565817692712
1.66062016597938	0.0837144466751239
1.67092644329897	0.0838630756575358
1.68123272061856	0.0840117046399477
1.69153899793814	0.0841603336223596
1.70184527525773	0.0843089626047715
1.71215155257732	0.0844575915871834
1.72245782989691	0.0846062205695953
1.73276410721649	0.0847548495520072
1.74307038453608	0.0849034785344191
1.75337666185567	0.085052107516831
1.76368293917526	0.0852007364992429
1.77398921649485	0.0853493654816548
1.78429549381443	0.0854979944640666
1.79460177113402	0.0856466234464785
1.80490804845361	0.0857952524288904
1.8152143257732	0.0859438814113023
1.82552060309278	0.0860925103937142
1.83582688041237	0.0862411393761261
1.84613315773196	0.086389768358538
1.85643943505155	0.0865383973409499
1.86674571237113	0.0866870263233618
1.87705198969072	0.0868356553057737
1.88735826701031	0.0869842842881856
1.8976645443299	0.0871329132705975
1.90797082164948	0.0872815422530094
1.91827709896907	0.0874301712354213
1.92858337628866	0.0875788002178332
1.93888965360825	0.0877274292002451
1.94919593092784	0.087876058182657
1.95950220824742	0.0880246871650689
1.96980848556701	0.0881733161474808
1.9801147628866	0.0883219451298927
1.99042104020619	0.0884705741123046
2.00072731752577	0.0886192030947165
2.01103359484536	0.0887678320771284
2.02133987216495	0.0889164610595403
2.03164614948454	0.0890650900419522
2.04195242680412	0.0892137190243641
2.05225870412371	0.089362348006776
2.0625649814433	0.0895109769891879
2.07287125876289	0.0896596059715997
2.08317753608247	0.0898082349540117
2.09348381340206	0.0899568639364235
2.10379009072165	0.0901054929188354
2.11409636804124	0.0902541219012473
2.12440264536082	0.0904027508836592
2.13470892268041	0.0905513798660711
2.1450152	0.090700008848483
2.15528967083333	0.0909522182904326
2.16556414166667	0.0912044277323821
2.1758386125	0.0914566371743317
2.18611308333333	0.0917088466162813
2.19638755416667	0.0919610560582308
2.206662025	0.0922132655001804
2.21693649583333	0.0924654749421299
2.22721096666667	0.0927176843840795
2.2374854375	0.092969893826029
2.24775990833333	0.0932221032679786
2.25803437916667	0.0934743127099282
2.26830885	0.0937265221518777
2.27858332083333	0.0939787315938273
2.28885779166667	0.0942309410357768
2.2991322625	0.0944831504777264
2.30940673333333	0.094735359919676
2.31968120416667	0.0949875693616255
2.329955675	0.0952397788035751
2.34023014583333	0.0954919882455246
2.35050461666667	0.0957441976874742
2.3607790875	0.0959964071294238
2.37105355833333	0.0962486165713733
2.38132802916667	0.0965008260133229
2.3916025	0.0967530354552724
2.40190527083333	0.0969713589675792
2.41220804166667	0.097189682479886
2.4225108125	0.0974080059921929
2.43281358333333	0.0976263295044997
2.44311635416667	0.0978446530168065
2.453419125	0.0980629765291133
2.46372189583333	0.0982813000414201
2.47402466666667	0.098499623553727
2.4843274375	0.0987179470660338
2.49463020833333	0.0989362705783406
2.50493297916667	0.0991545940906474
2.51523575	0.0993729176029542
2.52553852083333	0.0995912411152611
2.53584129166667	0.0998095646275679
2.5461440625	0.100027888139875
2.55644683333333	0.100246211652182
2.56674960416667	0.100464535164488
2.577052375	0.100682858676795
2.58735514583333	0.100901182189102
2.59765791666667	0.101119505701409
2.6079606875	0.101337829213716
2.61826345833333	0.101556152726022
2.62856622916667	0.101774476238329
2.638869	0.101992799750636
2.64919504109589	0.102079729532078
2.65952108219178	0.10216665931352
2.66984712328767	0.102253589094963
2.68017316438356	0.102340518876405
2.69049920547945	0.102427448657847
2.70082524657534	0.102514378439289
2.71115128767123	0.102601308220731
2.72147732876712	0.102688238002173
2.73180336986301	0.102775167783616
2.7421294109589	0.102862097565058
2.75245545205479	0.1029490273465
2.76278149315069	0.103035957127942
2.77310753424658	0.103122886909384
2.78343357534247	0.103209816690827
2.79375961643836	0.103296746472269
2.80408565753425	0.103383676253711
2.81441169863014	0.103470606035153
2.82473773972603	0.103557535816595
2.83506378082192	0.103644465598037
2.84538982191781	0.10373139537948
2.8557158630137	0.103818325160922
2.86604190410959	0.103905254942364
2.87636794520548	0.103992184723806
2.88669398630137	0.104079114505248
2.89702002739726	0.10416604428669
2.90734606849315	0.104252974068133
2.91767210958904	0.104339903849575
2.92799815068493	0.104426833631017
2.93832419178082	0.104513763412459
2.94865023287671	0.104600693193901
2.9589762739726	0.104687622975343
2.96930231506849	0.104774552756786
2.97962835616438	0.104861482538228
2.98995439726027	0.10494841231967
3.00028043835616	0.105035342101112
3.01060647945206	0.105122271882554
3.02093252054795	0.105209201663997
3.03125856164384	0.105296131445439
3.04158460273973	0.105383061226881
3.05191064383562	0.105469991008323
3.06223668493151	0.105556920789765
3.0725627260274	0.105643850571207
3.08288876712329	0.10573078035265
3.09321480821918	0.105817710134092
3.10354084931507	0.105904639915534
3.11386689041096	0.105991569696976
3.12419293150685	0.106078499478418
3.13451897260274	0.10616542925986
3.14484501369863	0.106252359041303
3.15517105479452	0.106339288822745
3.16549709589041	0.106426218604187
3.1758231369863	0.106513148385629
3.18614917808219	0.106600078167071
3.19647521917808	0.106687007948513
3.20680126027397	0.106773937729956
3.21712730136986	0.106860867511398
3.22745334246575	0.10694779729284
3.23777938356164	0.107034727074282
3.24810542465753	0.107121656855724
3.25843146575342	0.107208586637167
3.26875750684931	0.107295516418609
3.27908354794521	0.107382446200051
3.2894095890411	0.107469375981493
3.29973563013699	0.107556305762935
3.31006167123288	0.107643235544377
3.32038771232877	0.10773016532582
3.33071375342466	0.107817095107262
3.34103979452055	0.107904024888704
3.35136583561644	0.107990954670146
3.36169187671233	0.108077884451588
3.37201791780822	0.10816481423303
3.38234395890411	0.108251744014473
3.39267	0.108338673795915
3.40288472222222	0.108474526125852
3.41309944444444	0.108610378455789
3.42331416666667	0.108746230785727
3.43352888888889	0.108882083115664
3.44374361111111	0.109017935445601
3.45395833333333	0.109153787775539
3.46417305555556	0.109289640105476
3.47438777777778	0.109425492435413
3.4846025	0.10956134476535
3.49481722222222	0.109697197095288
3.50503194444444	0.109833049425225
3.51524666666667	0.109968901755162
3.52546138888889	0.1101047540851
3.53567611111111	0.110240606415037
3.54589083333333	0.110376458744974
3.55610555555556	0.110512311074912
3.56632027777778	0.110648163404849
3.576535	0.110784015734786
3.586932125	0.110931097975522
3.59732925	0.111078180216258
3.607726375	0.111225262456995
3.6181235	0.111372344697731
3.628520625	0.111519426938467
3.63891775	0.111666509179203
3.649314875	0.111813591419939
3.659712	0.111960673660675
3.670109125	0.112107755901411
3.68050625	0.112254838142147
3.690903375	0.112401920382884
3.7013005	0.11254900262362
3.711697625	0.112696084864356
3.72209475	0.112843167105092
3.732491875	0.112990249345828
3.742889	0.113137331586564
3.753286125	0.1132844138273
3.76368325	0.113431496068036
3.774080375	0.113578578308772
3.7844775	0.113725660549509
3.794874625	0.113872742790245
3.80527175	0.114019825030981
3.815668875	0.114166907271717
3.826066	0.114313989512453
3.836463125	0.114461071753189
3.84686025	0.114608153993925
3.857257375	0.114755236234661
3.8676545	0.114902318475398
3.878051625	0.115049400716134
3.88844875	0.11519648295687
3.898845875	0.115343565197606
3.909243	0.115490647438342
3.919640125	0.115637729679078
3.93003725	0.115784811919814
3.940434375	0.11593189416055
3.9508315	0.116078976401287
3.961228625	0.116226058642023
3.97162575	0.116373140882759
3.982022875	0.116520223123495
3.99242	0.116667305364231
4.002817125	0.116814387604967
4.01321425	0.116961469845703
4.023611375	0.117108552086439
4.0340085	0.117255634327176
4.044405625	0.117402716567912
4.05480275	0.117549798808648
4.065199875	0.117696881049384
4.075597	0.11784396329012
4.085994125	0.117991045530856
4.09639125	0.118138127771592
4.106788375	0.118285210012328
4.1171855	0.118432292253065
4.127582625	0.118579374493801
4.13797975	0.118726456734537
4.148376875	0.118873538975273
4.158774	0.119020621216009
4.169171125	0.119167703456745
4.17956825	0.119314785697481
4.189965375	0.119461867938217
4.2003625	0.119608950178954
4.210759625	0.11975603241969
4.22115675	0.119903114660426
4.231553875	0.120050196901162
4.241951	0.120197279141898
4.252348125	0.120344361382634
4.26274525	0.12049144362337
4.273142375	0.120638525864106
4.2835395	0.120785608104843
4.293936625	0.120932690345579
4.30433375	0.121079772586315
4.314730875	0.121226854827051
4.325128	0.121373937067787
4.335525125	0.121521019308523
4.34592225	0.121668101549259
4.356319375	0.121815183789995
4.3667165	0.121962266030732
4.377113625	0.122109348271468
4.38751075	0.122256430512204
4.397907875	0.12240351275294
4.408305	0.122550594993676
4.418702125	0.122697677234412
4.42909925	0.122844759475148
4.439496375	0.122991841715884
4.4498935	0.123138923956621
4.4601374	0.123120434192584
4.4703813	0.123101944428548
4.4806252	0.123083454664512
4.4908691	0.123064964900476
4.501113	0.12304647513644
4.5113569	0.123027985372404
4.5216008	0.123009495608368
4.5318447	0.122991005844332
4.5420886	0.122972516080296
4.5523325	0.12295402631626
4.5625764	0.122935536552224
4.5728203	0.122917046788188
4.5830642	0.122898557024152
4.5933081	0.122880067260116
4.603552	0.12286157749608
4.6137959	0.122843087732044
4.6240398	0.122824597968008
4.6342837	0.122806108203972
4.6445276	0.122787618439936
4.6547715	0.1227691286759
4.6650154	0.122750638911864
4.6752593	0.122732149147828
4.6855032	0.122713659383792
4.6957471	0.122695169619756
4.705991	0.122676679855719
4.71631894444444	0.122515777951162
4.72664688888889	0.122354876046605
4.73697483333333	0.122193974142047
4.74730277777778	0.12203307223749
4.75763072222222	0.121872170332932
4.76795866666667	0.121711268428375
4.77828661111111	0.121550366523818
4.78861455555556	0.12138946461926
4.7989425	0.121228562714703
4.80927044444444	0.121067660810145
4.81959838888889	0.120906758905588
4.82992633333333	0.12074585700103
4.84025427777778	0.120584955096473
4.85058222222222	0.120424053191916
4.86091016666667	0.120263151287358
4.87123811111111	0.120102249382801
4.88156605555556	0.119941347478243
4.891894	0.119780445573686
4.90213467741935	0.11982586344319
4.91237535483871	0.119871281312695
4.92261603225806	0.119916699182199
4.93285670967742	0.119962117051704
4.94309738709677	0.120007534921208
4.95333806451613	0.120052952790713
4.96357874193548	0.120098370660217
4.97381941935484	0.120143788529722
4.98406009677419	0.120189206399226
4.99430077419355	0.120234624268731
5.0045414516129	0.120280042138235
5.01478212903226	0.120325460007739
5.02502280645161	0.120370877877244
5.03526348387097	0.120416295746748
5.04550416129032	0.120461713616253
5.05574483870968	0.120507131485757
5.06598551612903	0.120552549355262
5.07622619354839	0.120597967224766
5.08646687096774	0.120643385094271
5.0967075483871	0.120688802963775
5.10694822580645	0.12073422083328
5.11718890322581	0.120779638702784
5.12742958064516	0.120825056572288
5.13767025806452	0.120870474441793
5.14791093548387	0.120915892311297
5.15815161290323	0.120961310180802
5.16839229032258	0.121006728050306
5.17863296774194	0.121052145919811
5.18887364516129	0.121097563789315
5.19911432258065	0.12114298165882
5.209355	0.121188399528324
5.21971097108434	0.121525150210672
5.23006694216868	0.12186190089302
5.24042291325301	0.122198651575368
5.25077888433735	0.122535402257716
5.26113485542169	0.122872152940064
5.27149082650602	0.123208903622412
5.28184679759036	0.12354565430476
5.2922027686747	0.123882404987108
5.30255873975904	0.124219155669456
5.31291471084337	0.124555906351804
5.32327068192771	0.124892657034152
5.33362665301205	0.125229407716499
5.34398262409639	0.125566158398847
5.35433859518072	0.125902909081195
5.36469456626506	0.126239659763543
5.3750505373494	0.126576410445891
5.38540650843374	0.126913161128239
5.39576247951807	0.127249911810587
5.40611845060241	0.127586662492935
5.41647442168675	0.127923413175283
5.42683039277108	0.128260163857631
5.43718636385542	0.128596914539979
5.44754233493976	0.128933665222327
5.4578983060241	0.129270415904675
5.46825427710843	0.129607166587023
5.47861024819277	0.129943917269371
5.48896621927711	0.130280667951719
5.49932219036145	0.130617418634067
5.50967816144578	0.130954169316414
5.52003413253012	0.131290919998762
5.53039010361446	0.13162767068111
5.5407460746988	0.131964421363458
5.55110204578313	0.132301172045806
5.56145801686747	0.132637922728154
5.57181398795181	0.132974673410502
5.58216995903615	0.13331142409285
5.59252593012048	0.133648174775198
5.60288190120482	0.133984925457546
5.61323787228916	0.134321676139894
5.62359384337349	0.134658426822242
5.63394981445783	0.13499517750459
5.64430578554217	0.135331928186938
5.65466175662651	0.135668678869286
5.66501772771084	0.136005429551634
5.67537369879518	0.136342180233982
5.68572966987952	0.13667893091633
5.69608564096386	0.137015681598677
5.70644161204819	0.137352432281025
5.71679758313253	0.137689182963373
5.72715355421687	0.138025933645721
5.73750952530121	0.138362684328069
5.74786549638554	0.138699435010417
5.75822146746988	0.139036185692765
5.76857743855422	0.139372936375113
5.77893340963855	0.139709687057461
5.78928938072289	0.140046437739809
5.79964535180723	0.140383188422157
5.81000132289157	0.140719939104505
5.8203572939759	0.141056689786853
5.83071326506024	0.141393440469201
5.84106923614458	0.141730191151549
5.85142520722892	0.142066941833897
5.86178117831325	0.142403692516245
5.87213714939759	0.142740443198593
5.88249312048193	0.143077193880941
5.89284909156627	0.143413944563288
5.9032050626506	0.143750695245636
5.91356103373494	0.144087445927984
5.92391700481928	0.144424196610332
5.93427297590361	0.14476094729268
5.94462894698795	0.145097697975028
5.95498491807229	0.145434448657376
5.96534088915663	0.145771199339724
5.97569686024096	0.146107950022072
5.9860528313253	0.14644470070442
5.99640880240964	0.146781451386768
6.00676477349398	0.147118202069116
6.01712074457831	0.147454952751464
6.02747671566265	0.147791703433812
6.03783268674699	0.14812845411616
6.04818865783133	0.148465204798508
6.05854462891566	0.148801955480856
6.0689006	0.149138706163204
6.07921434193548	0.149100750227713
6.08952808387097	0.149062794292223
6.09984182580645	0.149024838356732
6.11015556774194	0.148986882421242
6.12046930967742	0.148948926485751
6.1307830516129	0.148910970550261
6.14109679354839	0.148873014614771
6.15141053548387	0.14883505867928
6.16172427741935	0.14879710274379
6.17203801935484	0.148759146808299
6.18235176129032	0.148721190872809
6.19266550322581	0.148683234937319
6.20297924516129	0.148645279001828
6.21329298709677	0.148607323066338
6.22360672903226	0.148569367130847
6.23392047096774	0.148531411195357
6.24423421290323	0.148493455259867
6.25454795483871	0.148455499324376
6.26486169677419	0.148417543388886
6.27517543870968	0.148379587453395
6.28548918064516	0.148341631517905
6.29580292258065	0.148303675582414
6.30611666451613	0.148265719646924
6.31643040645161	0.148227763711434
6.3267441483871	0.148189807775943
6.33705789032258	0.148151851840453
6.34737163225806	0.148113895904962
6.35768537419355	0.148075939969472
6.36799911612903	0.148037984033982
6.37831285806452	0.148000028098491
6.3886266	0.147962072163001
6.398995425	0.147986722190008
6.40936425	0.148011372217014
6.419733075	0.148036022244021
6.4301019	0.148060672271028
6.440470725	0.148085322298035
6.45083955	0.148109972325041
6.461208375	0.148134622352048
6.4715772	0.148159272379055
6.481946025	0.148183922406062
6.49231485	0.148208572433068
6.502683675	0.148233222460075
6.5130525	0.148257872487082
6.523421325	0.148282522514089
6.53379015	0.148307172541095
6.544158975	0.148331822568102
6.5545278	0.148356472595109
6.564896625	0.148381122622116
6.57526545	0.148405772649123
6.585634275	0.148430422676129
6.5960031	0.148455072703136
6.606371925	0.148479722730143
6.61674075	0.14850437275715
6.627109575	0.148529022784156
6.6374784	0.148553672811163
6.64778348163265	0.148503349007562
6.65808856326531	0.148453025203961
6.66839364489796	0.14840270140036
6.67869872653061	0.148352377596759
6.68900380816327	0.148302053793158
6.69930888979592	0.148251729989557
6.70961397142857	0.148201406185957
6.71991905306122	0.148151082382356
6.73022413469388	0.148100758578755
6.74052921632653	0.148050434775154
6.75083429795918	0.148000110971553
6.76113937959184	0.147949787167952
6.77144446122449	0.147899463364351
6.78174954285714	0.14784913956075
6.7920546244898	0.147798815757149
6.80235970612245	0.147748491953548
6.8126647877551	0.147698168149947
6.82296986938776	0.147647844346346
6.83327495102041	0.147597520542745
6.84358003265306	0.147547196739144
6.85388511428571	0.147496872935543
6.86419019591837	0.147446549131942
6.87449527755102	0.147396225328341
6.88480035918367	0.14734590152474
6.89510544081633	0.14729557772114
6.90541052244898	0.147245253917539
6.91571560408163	0.147194930113938
6.92602068571429	0.147144606310337
6.93632576734694	0.147094282506736
6.94663084897959	0.147043958703135
6.95693593061224	0.146993634899534
6.9672410122449	0.146943311095933
6.97754609387755	0.146892987292332
6.9878511755102	0.146842663488731
6.99815625714286	0.14679233968513
7.00846133877551	0.146742015881529
7.01876642040816	0.146691692077928
7.02907150204082	0.146641368274327
7.03937658367347	0.146591044470726
7.04968166530612	0.146540720667125
7.05998674693878	0.146490396863524
7.07029182857143	0.146440073059923
7.08059691020408	0.146389749256323
7.09090199183673	0.146339425452722
7.10120707346939	0.146289101649121
7.11151215510204	0.14623877784552
7.12181723673469	0.146188454041919
7.13212231836735	0.146138130238318
7.1424274	0.146087806434717
7.15264268636364	0.14584136617957
7.16285797272727	0.145594925924424
7.17307325909091	0.145348485669277
7.18328854545455	0.145102045414131
7.19350383181818	0.144855605158984
7.20371911818182	0.144609164903838
7.21393440454545	0.144362724648691
7.22414969090909	0.144116284393545
7.23436497727273	0.143869844138398
7.24458026363636	0.143623403883252
7.25479555	0.143376963628105
7.26501083636364	0.143130523372959
7.27522612272727	0.142884083117812
7.28544140909091	0.142637642862666
7.29565669545455	0.142391202607519
7.30587198181818	0.142144762352373
7.31608726818182	0.141898322097226
7.32630255454545	0.14165188184208
7.33651784090909	0.141405441586933
7.34673312727273	0.141159001331787
7.35694841363636	0.14091256107664
7.3671637	0.140666120821494
7.37737898636364	0.140419680566347
7.38759427272727	0.140173240311201
7.39780955909091	0.139926800056054
7.40802484545455	0.139680359800908
7.41824013181818	0.139433919545761
7.42845541818182	0.139187479290615
7.43867070454545	0.138941039035468
7.44888599090909	0.138694598780322
7.45910127727273	0.138448158525175
7.46931656363636	0.138201718270029
7.47953185	0.137955278014882
7.48974713636364	0.137708837759736
7.49996242272727	0.137462397504589
7.51017770909091	0.137215957249443
7.52039299545455	0.136969516994296
7.53060828181818	0.13672307673915
7.54082356818182	0.136476636484003
7.55103885454545	0.136230196228857
7.56125414090909	0.13598375597371
7.57146942727273	0.135737315718564
7.58168471363636	0.135490875463417
7.5919	0.135244435208271
7.60213575510204	0.135210589138389
7.61237151020408	0.135176743068507
7.62260726530612	0.135142896998624
7.63284302040816	0.135109050928742
7.6430787755102	0.13507520485886
7.65331453061224	0.135041358788978
7.66355028571429	0.135007512719096
7.67378604081633	0.134973666649214
7.68402179591837	0.134939820579332
7.69425755102041	0.13490597450945
7.70449330612245	0.134872128439568
7.71472906122449	0.134838282369686
7.72496481632653	0.134804436299804
7.73520057142857	0.134770590229922
7.74543632653061	0.13473674416004
7.75567208163265	0.134702898090157
7.76590783673469	0.134669052020275
7.77614359183673	0.134635205950393
7.78637934693877	0.134601359880511
7.79661510204082	0.134567513810629
7.80685085714286	0.134533667740747
7.8170866122449	0.134499821670865
7.82732236734694	0.134465975600983
7.83755812244898	0.134432129531101
7.84779387755102	0.134398283461219
7.85802963265306	0.134364437391337
7.8682653877551	0.134330591321455
7.87850114285714	0.134296745251572
7.88873689795918	0.13426289918169
7.89897265306122	0.134229053111808
7.90920840816326	0.134195207041926
7.91944416326531	0.134161360972044
7.92967991836735	0.134127514902162
7.93991567346939	0.13409366883228
7.95015142857143	0.134059822762398
7.96038718367347	0.134025976692516
7.97062293877551	0.133992130622634
7.98085869387755	0.133958284552752
7.99109444897959	0.13392443848287
8.00133020408163	0.133890592412988
8.01156595918367	0.133856746343105
8.02180171428571	0.133822900273223
8.03203746938775	0.133789054203341
8.0422732244898	0.133755208133459
8.05250897959184	0.133721362063577
8.06274473469388	0.133687515993695
8.07298048979592	0.133653669923813
8.08321624489796	0.133619823853931
8.093452	0.133585977784049
8.10336292307692	0.133430355595923
8.11327384615385	0.133274733407797
8.12318476923077	0.133119111219672
8.13309569230769	0.132963489031546
8.14300661538461	0.13280786684342
8.15291753846154	0.132652244655294
8.16282846153846	0.132496622467169
8.17273938461538	0.132341000279043
8.18265030769231	0.132185378090917
8.19256123076923	0.132029755902791
8.20247215384615	0.131874133714666
8.21238307692308	0.13171851152654
8.222294	0.131562889338414
8.232063	0.131380838573886
8.241832	0.131198787809357
8.251601	0.131016737044828
8.26137	0.130834686280299
8.271139	0.130652635515771
8.280908	0.130470584751242
8.290677	0.130288533986713
8.30101755555556	0.13005841980687
8.31135811111111	0.129828305627027
8.32169866666667	0.129598191447184
8.33203922222222	0.129368077267341
8.34237977777778	0.129137963087498
8.35272033333333	0.128907848907655
8.36306088888889	0.128677734727812
8.37340144444445	0.128447620547969
8.383742	0.128217506368126
8.39408255555556	0.127987392188283
8.40442311111111	0.12775727800844
8.41476366666667	0.127527163828597
8.42510422222222	0.127297049648754
8.43544477777778	0.127066935468911
8.44578533333333	0.126836821289068
8.45612588888889	0.126606707109225
8.46646644444445	0.126376592929382
8.476807	0.126146478749539
8.48718201904762	0.125897255527921
8.49755703809524	0.125648032306302
8.50793205714286	0.125398809084684
8.51830707619048	0.125149585863065
8.5286820952381	0.124900362641446
8.53905711428571	0.124651139419828
8.54943213333333	0.124401916198209
8.55980715238095	0.124152692976591
8.57018217142857	0.123903469754972
8.58055719047619	0.123654246533353
8.59093220952381	0.123405023311735
8.60130722857143	0.123155800090116
8.61168224761905	0.122906576868498
8.62205726666667	0.122657353646879
8.63243228571429	0.122408130425261
8.64280730476191	0.122158907203642
8.65318232380952	0.121909683982023
8.66355734285714	0.121660460760405
8.67393236190476	0.121411237538786
8.68430738095238	0.121162014317168
8.6946824	0.120912791095549
8.70505741904762	0.12066356787393
8.71543243809524	0.120414344652312
8.72580745714286	0.120165121430693
8.73618247619048	0.119915898209075
8.7465574952381	0.119666674987456
8.75693251428572	0.119417451765837
8.76730753333333	0.119168228544219
8.77768255238095	0.1189190053226
8.78805757142857	0.118669782100982
8.79843259047619	0.118420558879363
8.80880760952381	0.118171335657744
8.81918262857143	0.117922112436126
8.82955764761905	0.117672889214507
8.83993266666667	0.117423665992889
8.85030768571429	0.11717444277127
8.8606827047619	0.116925219549652
8.87105772380952	0.116675996328033
8.88143274285714	0.116426773106414
8.89180776190476	0.116177549884796
8.90218278095238	0.115928326663177
8.9125578	0.115679103441559
8.92293281904762	0.11542988021994
8.93330783809524	0.115180656998321
8.94368285714286	0.114931433776703
8.95405787619048	0.114682210555084
8.9644328952381	0.114432987333466
8.97480791428571	0.114183764111847
8.98518293333333	0.113934540890228
8.99555795238095	0.11368531766861
