# LTTs over age (Cetacea_Steeman2009, fitted dLTT)
LTT of external tree 'Cetacea_Steeman2009', and dLTT of previously fitted model
#
# age	tree LTT
0.412722990990991	84.2758851083242
0.423041065765766	84.2093481133885
0.433359140540541	84.142886186016
0.443677215315315	84.0764992335196
0.45399529009009	84.0101871633374
0.464313364864865	83.9439498830329
0.47463143963964	83.8777873002941
0.484949514414414	83.8116993229339
0.495267589189189	83.7456858588899
0.505585663963964	83.6797468162238
0.515903738738739	83.6138821031217
0.526221813513514	83.5480916278938
0.536539888288288	83.4823752989741
0.546857963063063	83.4167330249202
0.557176037837838	83.3511647144135
0.567494112612613	83.2856702762585
0.577812187387387	83.220249619383
0.588130262162162	83.154902652838
0.598448336936937	83.089629285797
0.608766411711712	83.0244294275565
0.619084486486487	82.9593029875354
0.629402561261261	82.8942498752748
0.639720636036036	82.8292700004383
0.650038710810811	82.7643632728114
0.660356785585586	82.6995296023013
0.67067486036036	82.6347688989369
0.680992935135135	82.5700810728688
0.69131100990991	82.5054660343688
0.701629084684685	82.4409236938298
0.71194715945946	82.376453961766
0.722265234234234	82.3120567488121
0.732583309009009	82.2477319657237
0.742901383783784	82.1834795233768
0.753219458558559	82.1192993327677
0.763537533333333	82.0551913050131
0.773855608108108	81.9911553513494
0.784173682882883	81.9271913831332
0.794491757657658	81.8632993118405
0.804809832432433	81.7994790490668
0.815127907207207	81.7357305065272
0.825445981981982	81.6720535960558
0.835764056756757	81.6084482296057
0.846082131531532	81.544914319249
0.856400206306306	81.4814517771763
0.866718281081081	81.418060515697
0.877036355855856	81.3547404472386
0.887354430630631	81.2914914843469
0.897672505405405	81.2283135396858
0.90799058018018	81.1652065260371
0.918308654954955	81.1021703563
0.92862672972973	81.0392049434918
0.938944804504505	80.9763102007468
0.949262879279279	80.9134860413166
0.959580954054054	80.85073237857
0.969899028828829	80.7880491259927
0.980217103603604	80.7254361971874
0.990535178378378	80.6628935058747
1.00085325315315	80.6004209658321
1.01117132792793	80.538018491113
1.0214894027027	80.4756859957407
1.03180747747748	80.4134233938975
1.04212555225225	80.3512305998824
1.05244362702703	80.2891075281103
1.0627617018018	80.2270540931115
1.07307977657658	80.1650702095319
1.08339785135135	80.1031557921324
1.09371592612613	80.0413107557888
1.1040340009009	79.9795350154918
1.11435207567568	79.9178284863469
1.12467015045045	79.8561910835739
1.13498822522523	79.7946227225071
1.1453063	79.7331233185949
1.15561257731959	79.6716920165548
1.16591885463918	79.6101876109907
1.17622513195876	79.5486103392977
1.18653140927835	79.4869604390265
1.19683768659794	79.4252381478823
1.20714396391753	79.3634437037233
1.21745024123711	79.3015773445587
1.2277565185567	79.239639308548
1.23806279587629	79.1776298339988
1.24836907319588	79.1155491593658
1.25867535051546	79.053397523249
1.26898162783505	78.9911751643923
1.27928790515464	78.9288823216821
1.28959418247423	78.8665192341458
1.29990045979381	78.8040861409502
1.3102067371134	78.7415832813999
1.32051301443299	78.6790108949363
1.33081929175258	78.6163692211356
1.34112556907217	78.5536584997074
1.35143184639175	78.4908789704935
1.36173812371134	78.4280308734662
1.37204440103093	78.3651144487266
1.38235067835052	78.3021299365036
1.3926569556701	78.239077577152
1.40296323298969	78.1759576111512
1.41326951030928	78.1127702791036
1.42357578762887	78.0495158217331
1.43388206494845	77.9861944798839
1.44418834226804	77.9228064945186
1.45449461958763	77.8593521067171
1.46480089690722	77.7958315576745
1.4751071742268	77.7322450887005
1.48541345154639	77.6685929412171
1.49571972886598	77.6048753567576
1.50602600618557	77.5410925769648
1.51633228350515	77.4772448435897
1.52663856082474	77.41333239849
1.53694483814433	77.3493554836287
1.54725111546392	77.2853143410721
1.55755739278351	77.221209212989
1.56786367010309	77.1570403416489
1.57816994742268	77.0928079694205
1.58847622474227	77.0285123387699
1.59878250206186	76.96415369226
1.60908877938144	76.899732272548
1.61939505670103	76.8352483223844
1.62970133402062	76.7707020846117
1.64000761134021	76.7060938021625
1.65031388865979	76.6414237180583
1.66062016597938	76.5766920754078
1.67092644329897	76.5118991174055
1.68123272061856	76.4470450873305
1.69153899793814	76.3821302285443
1.70184527525773	76.3171547844901
1.71215155257732	76.2521189986908
1.72245782989691	76.187023114748
1.73276410721649	76.1218673763397
1.74307038453608	76.0566520272196
1.75337666185567	75.9913773112155
1.76368293917526	75.9260434722273
1.77398921649485	75.8606507542261
1.78429549381443	75.7951994012523
1.79460177113402	75.7296896574146
1.80490804845361	75.664121766888
1.8152143257732	75.5984959739124
1.82552060309278	75.5328125227915
1.83582688041237	75.4670716578912
1.84613315773196	75.4012736236375
1.85643943505155	75.335418664516
1.86674571237113	75.2695070250697
1.87705198969072	75.2035389498978
1.88735826701031	75.1375146836542
1.8976645443299	75.071434471046
1.90797082164948	75.0052985568321
1.91827709896907	74.9391071858214
1.92858337628866	74.8728606028719
1.93888965360825	74.8065590528886
1.94919593092784	74.7402027808226
1.95950220824742	74.6737920316692
1.96980848556701	74.6073270504666
1.9801147628866	74.5408080822944
1.99042104020619	74.4742353722721
2.00072731752577	74.4076091655579
2.01103359484536	74.3409297073465
2.02133987216495	74.2741972428687
2.03164614948454	74.207412017389
2.04195242680412	74.1405742762046
2.05225870412371	74.0736842646437
2.0625649814433	74.0067422280644
2.07287125876289	73.9397484118527
2.08317753608247	73.8727030614216
2.09348381340206	73.8056064222092
2.10379009072165	73.7384587396774
2.11409636804124	73.6712602593104
2.12440264536082	73.6040112266135
2.13470892268041	73.5367118871111
2.1450152	73.4693624863458
2.15528967083333	73.4021328641014
2.16556414166667	73.3347771395017
2.1758386125	73.2672957639173
2.18611308333333	73.1996891892823
2.19638755416667	73.1319578680887
2.206662025	73.064102253382
2.21693649583333	72.996122798756
2.22721096666667	72.928019958348
2.2374854375	72.8597941868339
2.24775990833333	72.7914459394233
2.25803437916667	72.7229756718543
2.26830885	72.654383840389
2.27858332083333	72.585670901808
2.28885779166667	72.516837313406
2.2991322625	72.4478835329867
2.30940673333333	72.3788100188575
2.31968120416667	72.3096172298251
2.329955675	72.2403056251902
2.34023014583333	72.1708756647426
2.35050461666667	72.1013278087563
2.3607790875	72.0316625179845
2.37105355833333	71.9618802536546
2.38132802916667	71.8919814774634
2.3916025	71.821966651572
2.40190527083333	71.7516554560331
2.41220804166667	71.6812535440075
2.4225108125	71.6107613102202
2.43281358333333	71.5401791496293
2.44311635416667	71.4695074574229
2.453419125	71.3987466290153
2.46372189583333	71.3278970600433
2.47402466666667	71.2569591463626
2.4843274375	71.1859332840443
2.49463020833333	71.1148198693713
2.50493297916667	71.0436192988347
2.51523575	70.97233196913
2.52553852083333	70.9009582771539
2.53584129166667	70.8294986200004
2.5461440625	70.7579533949571
2.55644683333333	70.6863229995019
2.56674960416667	70.6146078312993
2.577052375	70.5428082881968
2.58735514583333	70.4709247682213
2.59765791666667	70.3989576695754
2.6079606875	70.3269073906339
2.61826345833333	70.2547743299403
2.62856622916667	70.1825588862031
2.638869	70.1102614582922
2.64919504109589	70.0377656992447
2.65952108219178	69.9652818542099
2.66984712328767	69.8928100393045
2.68017316438356	69.8203503705022
2.69049920547945	69.7479029636327
2.70082524657534	69.675467934382
2.71115128767123	69.6030453982919
2.72147732876712	69.5306354707597
2.73180336986301	69.4582382670381
2.7421294109589	69.3858539022346
2.75245545205479	69.3134824913116
2.76278149315069	69.2411241490858
2.77310753424658	69.1687789902283
2.78343357534247	69.0964471292639
2.79375961643836	69.0241286805711
2.80408565753425	68.9518237583819
2.81441169863014	68.8795324767812
2.82473773972603	68.8072549497069
2.83506378082192	68.7349912909494
2.84538982191781	68.6627416141514
2.8557158630137	68.5905060328078
2.86604190410959	68.5182846602649
2.87636794520548	68.446077609721
2.88669398630137	68.3738849942253
2.89702002739726	68.3017069266781
2.90734606849315	68.2295435198305
2.91767210958904	68.1573948862839
2.92799815068493	68.0852611384902
2.93832419178082	68.0131423887509
2.94865023287671	67.9410387492176
2.9589762739726	67.868950331891
2.96930231506849	67.7968772486212
2.97962835616438	67.7248196111071
2.98995439726027	67.6527775308965
3.00028043835616	67.5807511193853
3.01060647945206	67.5087404878178
3.02093252054795	67.4367457472864
3.03125856164384	67.3647670087307
3.04158460273973	67.2928043829382
3.05191064383562	67.2208579805433
3.06223668493151	67.1489279120275
3.0725627260274	67.0770142877189
3.08288876712329	67.0051172177921
3.09321480821918	66.9332368122679
3.10354084931507	66.8613731810131
3.11386689041096	66.7895264337399
3.12419293150685	66.7176966800066
3.13451897260274	66.645884029216
3.14484501369863	66.5740885906166
3.15517105479452	66.5023104733012
3.16549709589041	66.4305497862072
3.1758231369863	66.3588066381163
3.18614917808219	66.2870811376544
3.19647521917808	66.2153733932911
3.20680126027397	66.1436835133394
3.21712730136986	66.072011605956
3.22745334246575	66.0003577791403
3.23777938356164	65.9287221407351
3.24810542465753	65.8571047984253
3.25843146575342	65.7855058597386
3.26875750684931	65.7139254320447
3.27908354794521	65.6423636225554
3.2894095890411	65.570820538324
3.29973563013699	65.4992962862457
3.31006167123288	65.4277909730567
3.32038771232877	65.3563047053342
3.33071375342466	65.2848375894963
3.34103979452055	65.2133897318021
3.35136583561644	65.1419612383504
3.36169187671233	65.0705522150808
3.37201791780822	64.9991627677723
3.38234395890411	64.9277930020442
3.39267	64.8564430233549
3.40288472222222	64.7858655771913
3.41309944444444	64.7152753245535
3.42331416666667	64.6446724712712
3.43352888888889	64.5740572230162
3.44374361111111	64.5034297853018
3.45395833333333	64.4327903634818
3.46417305555556	64.3621391627491
3.47438777777778	64.2914763881355
3.4846025	64.2208022445102
3.49481722222222	64.1501169365788
3.50503194444444	64.0794206688827
3.51524666666667	64.0087136457981
3.52546138888889	63.9379960715348
3.53567611111111	63.8672681501354
3.54589083333333	63.7965300854745
3.55610555555556	63.7257820812575
3.56632027777778	63.65502434102
3.576535	63.5842570681263
3.586932125	63.5122136763578
3.59732925	63.4401551275001
3.607726375	63.3680816546001
3.6181235	63.2959934905249
3.628520625	63.2238908679605
3.63891775	63.1517740194108
3.649314875	63.0796431771965
3.659712	63.0074985734535
3.670109125	62.9353404401319
3.68050625	62.8631690089951
3.690903375	62.7909845116181
3.7013005	62.7187871793866
3.711697625	62.646577243496
3.72209475	62.5743549349495
3.732491875	62.502120484558
3.742889	62.4298741229378
3.753286125	62.3576160805104
3.76368325	62.2853465875005
3.774080375	62.2130658739354
3.7844775	62.1407741696436
3.794874625	62.0684717042537
3.80527175	61.9961587071933
3.815668875	61.9238354076874
3.826066	61.8515020347581
3.836463125	61.7791588172226
3.84686025	61.7068059836923
3.857257375	61.6344437625721
3.8676545	61.5620723820585
3.878051625	61.4896920701392
3.88844875	61.4173030545913
3.898845875	61.3449055629807
3.909243	61.2724998226605
3.919640125	61.2000860607702
3.93003725	61.1276645042345
3.940434375	61.0552353797621
3.9508315	60.9827989138446
3.961228625	60.9103553327554
3.97162575	60.8379048625484
3.982022875	60.7654477290573
3.99242	60.692984157894
4.002817125	60.6205143744479
4.01321425	60.5480386038844
4.023611375	60.4755570711443
4.0340085	60.403070000942
4.044405625	60.3305776177651
4.05480275	60.2580801458729
4.065199875	60.1855778092954
4.075597	60.1130708318322
4.085994125	60.0405594370513
4.09639125	59.9680438482882
4.106788375	59.8955242886449
4.1171855	59.8230009809885
4.127582625	59.7504741479502
4.13797975	59.6779440119246
4.148376875	59.6054107950679
4.158774	59.5328747192976
4.169171125	59.4603360062911
4.17956825	59.3877948774843
4.189965375	59.3152515540712
4.2003625	59.2427062570023
4.210759625	59.1701592069839
4.22115675	59.0976106244767
4.231553875	59.0250607296953
4.241951	58.9525097426063
4.252348125	58.8799578829281
4.26274525	58.8074053701294
4.273142375	58.7348524234284
4.2835395	58.6622992617914
4.293936625	58.5897461039322
4.30433375	58.5171931683107
4.314730875	58.4446406731322
4.325128	58.3720888363461
4.335525125	58.2995378756451
4.34592225	58.2269880084641
4.356319375	58.154439451979
4.3667165	58.0818924231059
4.377113625	58.0093471385002
4.38751075	57.9368038145553
4.397907875	57.8642626674017
4.408305	57.7917239129062
4.418702125	57.7191877666705
4.42909925	57.6466544440306
4.439496375	57.5741241600556
4.4498935	57.5015971295469
4.4601374	57.4301896863395
4.4703813	57.3588802889492
4.4806252	57.287668794581
4.4908691	57.2165550606532
4.501113	57.1455389447975
4.5113569	57.0746203048584
4.5216008	57.0037989988927
4.5318447	56.9330748851697
4.5420886	56.8624478221704
4.5523325	56.7919176685875
4.5625764	56.721484283325
4.5728203	56.6511475254978
4.5830642	56.5809072544314
4.5933081	56.5107633296618
4.603552	56.440715610935
4.6137959	56.3707639582068
4.6240398	56.3009082316422
4.6342837	56.2311482916156
4.6445276	56.16148399871
4.6547715	56.0919152137171
4.6650154	56.0224417976366
4.6752593	55.9530636116764
4.6855032	55.8837805172516
4.6957471	55.8145923759849
4.705991	55.7454990497058
4.71631894444444	55.6759750119995
4.72664688888889	55.6066274978974
4.73697483333333	55.537456070154
4.74730277777778	55.4684602928761
4.75763072222222	55.3996397315185
4.76795866666667	55.3309939528797
4.77828661111111	55.262522525098
4.78861455555556	55.1942250176471
4.7989425	55.1261010013322
4.80927044444444	55.0581500482855
4.81959838888889	54.9903717319625
4.82992633333333	54.9227656271374
4.84025427777778	54.8553313098996
4.85058222222222	54.7880683576492
4.86091016666667	54.720976349093
4.87123811111111	54.6540548642406
4.88156605555556	54.5873034844
4.891894	54.5207217921742
4.90213467741935	54.4548134831752
4.91237535483871	54.3889587718106
4.92261603225806	54.3231576564357
4.93285670967742	54.2574101353312
4.94309738709677	54.1917162067039
4.95333806451613	54.1260758686864
4.96357874193548	54.0604891193373
4.97381941935484	53.9949559566414
4.98406009677419	53.9294763785095
4.99430077419355	53.8640503827787
5.0045414516129	53.7986779672126
5.01478212903226	53.733359129501
5.02502280645161	53.6680938672604
5.03526348387097	53.6028821780338
5.04550416129032	53.5377240592911
5.05574483870968	53.4726195084287
5.06598551612903	53.40756852277
5.07622619354839	53.3425710995655
5.08646687096774	53.2776272359926
5.0967075483871	53.2127369291559
5.10694822580645	53.1479001760872
5.11718890322581	53.0831169737456
5.12742958064516	53.0183873190176
5.13767025806452	52.9537112087174
5.14791093548387	52.8890886395864
5.15815161290323	52.8245196082941
5.16839229032258	52.7600041114374
5.17863296774194	52.6955421455414
5.18887364516129	52.6311337070587
5.19911432258065	52.5667787923704
5.209355	52.5024773977855
5.21971097108434	52.4374286095753
5.23006694216868	52.3722791377744
5.24042291325301	52.3070295503491
5.25077888433735	52.2416804156233
5.26113485542169	52.1762323022699
5.27149082650602	52.1106857793027
5.28184679759036	52.0450414160688
5.2922027686747	51.9792997822399
5.30255873975904	51.9134614478046
5.31291471084337	51.8475269830604
5.32327068192771	51.7814969586055
5.33362665301205	51.7153719453304
5.34398262409639	51.6491525144106
5.35433859518072	51.5828392372979
5.36469456626506	51.5164326857125
5.3750505373494	51.4499334316352
5.38540650843374	51.383342047299
5.39576247951807	51.3166591051814
5.40611845060241	51.2498851779961
5.41647442168675	51.183020838685
5.42683039277108	51.1160666604103
5.43718636385542	51.0490232165466
5.44754233493976	50.9818910806724
5.4578983060241	50.9146708265626
5.46825427710843	50.8473630281802
5.47861024819277	50.7799682596685
5.48896621927711	50.712487095343
5.49932219036145	50.6449201096832
5.50967816144578	50.577267877325
5.52003413253012	50.5095309730527
5.53039010361446	50.4417099717906
5.5407460746988	50.3738054485956
5.55110204578313	50.3058179786487
5.56145801686747	50.2377481372476
5.57181398795181	50.1695964997984
5.58216995903615	50.1013636418076
5.59252593012048	50.0330501388745
5.60288190120482	49.9646565666831
5.61323787228916	49.8961835009941
5.62359384337349	49.8276315176372
5.63394981445783	49.759001192503
5.64430578554217	49.6902931015352
5.65466175662651	49.6215078207229
5.66501772771084	49.5526459260925
5.67537369879518	49.4837079936996
5.68572966987952	49.414694599622
5.69608564096386	49.3456063199508
5.70644161204819	49.2764437307833
5.71679758313253	49.2072074082148
5.72715355421687	49.1378979283311
5.73750952530121	49.0685158672004
5.74786549638554	48.9990618008656
5.75822146746988	48.9295363053366
5.76857743855422	48.8599399565823
5.77893340963855	48.7902733305232
5.78928938072289	48.7205370030231
5.79964535180723	48.6507315498819
5.81000132289157	48.5808575468276
5.8203572939759	48.5109155695085
5.83071326506024	48.4409061934857
5.84106923614458	48.3708299942252
5.85142520722892	48.3006875470903
5.86178117831325	48.2304794273339
5.87213714939759	48.1602062100907
5.88249312048193	48.08986847037
5.89284909156627	48.0194667830473
5.9032050626506	47.9490017228573
5.91356103373494	47.878473864386
5.92391700481928	47.8078837820631
5.93427297590361	47.7372320501546
5.94462894698795	47.6665192427547
5.95498491807229	47.5957459337789
5.96534088915663	47.5249126969558
5.97569686024096	47.4540201058202
5.9860528313253	47.3830687337049
5.99640880240964	47.3120591537335
6.00676477349398	47.240991938813
6.01712074457831	47.1698676616261
6.02747671566265	47.0986868946238
6.03783268674699	47.0274502100179
6.04818865783133	46.9561581797734
6.05854462891566	46.8848113756014
6.0689006	46.8134103689513
6.07921434193548	46.7423361055934
6.08952808387097	46.6713864837492
6.09984182580645	46.6005612663629
6.11015556774194	46.5298602168525
6.12046930967742	46.459283099109
6.1307830516129	46.3888296774952
6.14109679354839	46.3184997168449
6.15141053548387	46.2482929824619
6.16172427741935	46.1782092401189
6.17203801935484	46.108248256057
6.18235176129032	46.038409796984
6.19266550322581	45.9686936300744
6.20297924516129	45.8990995229675
6.21329298709677	45.8296272437671
6.22360672903226	45.7602765610404
6.23392047096774	45.6910472438171
6.24423421290323	45.621939061588
6.25454795483871	45.5529517843049
6.26486169677419	45.484085182379
6.27517543870968	45.4153390266802
6.28548918064516	45.3467130885362
6.29580292258065	45.2782071397314
6.30611666451613	45.2098209525063
6.31643040645161	45.1415542995561
6.3267441483871	45.0734069540303
6.33705789032258	45.0053786895314
6.34737163225806	44.937469280114
6.35768537419355	44.8696785002843
6.36799911612903	44.8020061249986
6.37831285806452	44.7344519296626
6.3886266	44.6670156901309
6.398995425	44.5993236138897
6.40936425	44.5317216790064
6.419733075	44.4642097877945
6.4301019	44.3967878426338
6.440470725	44.3294557459704
6.45083955	44.2622134003168
6.461208375	44.1950607082517
6.4715772	44.1279975724206
6.481946025	44.0610238955351
6.49231485	43.9941395803734
6.502683675	43.9273445297802
6.5130525	43.8606386466668
6.523421325	43.794021834011
6.53379015	43.727493994857
6.544158975	43.661055032316
6.5545278	43.5947048495654
6.564896625	43.5284433498497
6.57526545	43.4622704364797
6.585634275	43.3961860128333
6.5960031	43.3301899823547
6.606371925	43.2642822485552
6.61674075	43.1984627150129
6.627109575	43.1327312853724
6.6374784	43.0670878633455
6.64778348163265	43.001951485266
6.65808856326531	42.9369345369092
6.66839364489796	42.872036777179
6.67869872653061	42.8072579654985
6.68900380816327	42.7425978618101
6.69930888979592	42.6780562265732
6.70961397142857	42.613632820764
6.71991905306122	42.5493274058735
6.73022413469388	42.4851397439071
6.74052921632653	42.4210695973831
6.75083429795918	42.3571167293314
6.76113937959184	42.2932809032927
6.77144446122449	42.2295618833172
6.78174954285714	42.1659594339635
6.7920546244898	42.1024733202973
6.80235970612245	42.0391033078906
6.8126647877551	41.9758491628203
6.82296986938776	41.9127106516672
6.83327495102041	41.8496875415149
6.84358003265306	41.7867795999485
6.85388511428571	41.7239865950536
6.86419019591837	41.6613082954154
6.87449527755102	41.5987444701172
6.88480035918367	41.5362948887396
6.89510544081633	41.4739593213591
6.90541052244898	41.4117375385473
6.91571560408163	41.3496293113697
6.92602068571429	41.2876344113844
6.93632576734694	41.2257526106413
6.94663084897959	41.1639836816808
6.95693593061224	41.1023273975329
6.9672410122449	41.0407835317158
6.97754609387755	40.9793518582351
6.9878511755102	40.9180321515827
6.99815625714286	40.8568241867354
7.00846133877551	40.7957277391544
7.01876642040816	40.7347425847835
7.02907150204082	40.6738685000486
7.03937658367347	40.6131052618566
7.04968166530612	40.5524526475937
7.05998674693878	40.4919104351252
7.07029182857143	40.4314784027938
7.08059691020408	40.3711563294188
7.09090199183673	40.3109439942952
7.10120707346939	40.250841177192
7.11151215510204	40.190847658352
7.12181723673469	40.1309632184902
7.13212231836735	40.0711876387928
7.1424274	40.0115207009163
7.15264268636364	39.9525203843552
7.16285797272727	39.8937055585215
7.17307325909091	39.835075666043
7.18328854545455	39.776630151687
7.19350383181818	39.7183684623526
7.20371911818182	39.660290047062
7.21393440454545	39.6023943569527
7.22414969090909	39.5446808452689
7.23436497727273	39.4871489673542
7.24458026363636	39.4297981806426
7.25479555	39.3726279446512
7.26501083636364	39.315637720972
7.27522612272727	39.2588269732637
7.28544140909091	39.2021951672439
7.29565669545455	39.1457417706815
7.30587198181818	39.0894662533886
7.31608726818182	39.0333680872124
7.32630255454545	38.9774467460281
7.33651784090909	38.9217017057305
7.34673312727273	38.8661324442267
7.35694841363636	38.810738441428
7.3671637	38.7555191792427
7.37737898636364	38.7004741415683
7.38759427272727	38.6456028142837
7.39780955909091	38.590904685242
7.40802484545455	38.5363792442628
7.41824013181818	38.4820259831245
7.42845541818182	38.4278443955573
7.43867070454545	38.3738339772355
7.44888599090909	38.31999422577
7.45910127727273	38.2663246407013
7.46931656363636	38.2128247234916
7.47953185	38.1594939775181
7.48974713636364	38.1063319080654
7.49996242272727	38.0533380223185
7.51017770909091	38.0005118293552
7.52039299545455	37.9478528401393
7.53060828181818	37.8953605675133
7.54082356818182	37.8430345261912
7.55103885454545	37.7908742327518
7.56125414090909	37.738879205631
7.57146942727273	37.6870489651155
7.58168471363636	37.6353830333353
7.5919	37.5838809342569
7.60213575510204	37.532398958252
7.61237151020408	37.4809996714726
7.62260726530612	37.4296829287733
7.63284302040816	37.3784485852791
7.6430787755102	37.3272964963847
7.65331453061224	37.2762265177545
7.66355028571429	37.2252385053213
7.67378604081633	37.1743323152865
7.68402179591837	37.1235078041191
7.69425755102041	37.0727648285556
7.70449330612245	37.0221032455992
7.71472906122449	36.9715229125192
7.72496481632653	36.9210236868508
7.73520057142857	36.8706054263944
7.74543632653061	36.8202679892152
7.75567208163265	36.7700112336425
7.76590783673469	36.7198350182693
7.77614359183673	36.6697392019519
7.78637934693877	36.6197236438094
7.79661510204082	36.5697882032229
7.80685085714286	36.5199327398352
7.8170866122449	36.4701571135505
7.82732236734694	36.4204611845335
7.83755812244898	36.3708448132092
7.84779387755102	36.3213078602622
7.85802963265306	36.2718501866364
7.8682653877551	36.2224716535344
7.87850114285714	36.1731721224168
7.88873689795918	36.1239514550023
7.89897265306122	36.0748095132664
7.90920840816326	36.0257461594416
7.91944416326531	35.9767612560165
7.92967991836735	35.9278546657354
7.93991567346939	35.879026251598
7.95015142857143	35.8302758768587
7.96038718367347	35.781603405026
7.97062293877551	35.7330086998624
7.98085869387755	35.6844916253837
7.99109444897959	35.6360520458582
8.00133020408163	35.5876898258069
8.01156595918367	35.5394048300024
8.02180171428571	35.4911969234689
8.03203746938775	35.443065971481
8.0422732244898	35.3950118395642
8.05250897959184	35.3470343934937
8.06274473469388	35.2991334992941
8.07298048979592	35.2513090232389
8.08321624489796	35.2035608318503
8.093452	35.1558887918982
8.10336292307692	35.109823242883
8.11327384615385	35.0638710941426
8.12318476923077	35.0180320609647
8.13309569230769	34.9723058595039
8.14300661538461	34.9266922067792
8.15291753846154	34.881190820671
8.16282846153846	34.8358014199182
8.17273938461538	34.7905237241163
8.18265030769231	34.7453574537139
8.19256123076923	34.7003023300101
8.20247215384615	34.6553580751526
8.21238307692308	34.6105244121339
8.222294	34.5658010647895
8.232063	34.5218306275955
8.241832	34.4779763930398
8.251601	34.4342380629974
8.26137	34.3906153403096
8.271139	34.3471079287813
8.280908	34.3037155331778
8.290677	34.2604378592217
8.30101755555556	34.2147593546123
8.31135811111111	34.1692217978597
8.32169866666667	34.1238247917348
8.33203922222222	34.0785679404961
8.34237977777778	34.0334508498839
8.35272033333333	33.9884731271157
8.36306088888889	33.9436343808798
8.37340144444445	33.8989342213304
8.383742	33.8543722600823
8.39408255555556	33.8099481102053
8.40442311111111	33.765661386219
8.41476366666667	33.7215117040874
8.42510422222222	33.6774986812137
8.43544477777778	33.6336219364349
8.44578533333333	33.5898810900167
8.45612588888889	33.5462757636482
8.46646644444445	33.5028055804369
8.476807	33.4594701649029
8.48718201904762	33.4161285365993
8.49755703809524	33.3729281108497
8.50793205714286	33.32986848854
8.51830707619048	33.2869492721203
8.5286820952381	33.2441700655984
8.53905711428571	33.2015304745347
8.54943213333333	33.159030106036
8.55980715238095	33.1166685687498
8.57018217142857	33.0744454728586
8.58055719047619	33.0323604300741
8.59093220952381	32.9904130536316
8.60130722857143	32.9486029582843
8.61168224761905	32.9069297602973
8.62205726666667	32.8653930774426
8.63243228571429	32.8239925289932
8.64280730476191	32.7827277357171
8.65318232380952	32.7415983198726
8.66355734285714	32.700603905202
8.67393236190476	32.6597441169267
8.68430738095238	32.619018581741
8.6946824	32.5784269278076
8.70505741904762	32.5379687847511
8.71543243809524	32.4976437836536
8.72580745714286	32.4574515570486
8.73618247619048	32.4173917389159
8.7465574952381	32.3774639646764
8.75693251428572	32.3376678711864
8.76730753333333	32.2980030967327
8.77768255238095	32.2584692810273
8.78805757142857	32.2190660652019
